,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,label
43,-637.7403926344998,97.4030286115193,-0.693815638495596,14.055100083498496,-12.056565851657512,19.111967749141574,-15.992015249449285,1.7194406755049338,-18.494770002593153,-9.068362360669816,-10.37423020947758,-0.39912715308337676,-1.679090282869252,1.0
44,-691.1800857417755,88.24350543392165,18.64674338911131,28.40056601250079,3.470278651390722,18.971282394989068,-2.3937504445732496,12.175350223928604,-1.3095554843867585,0.15732085879770444,-3.811966327362244,0.8772370090235426,1.8125883891609358,1.0
45,-715.7075422413701,83.68333152176766,21.202115601490473,29.948363352413054,7.367619819101901,19.003598465501884,-2.1338255219031246,10.802312701203654,-0.7336166542576414,2.0544935705323804,-1.8214957333932895,0.7187533021025723,2.0057285775061606,1.0
46,-696.2813255598068,86.34061122762196,19.10431468988445,33.798262495542474,8.650268601788506,19.612269621775273,-2.0897973345269323,11.002657363760054,-2.062020704103709,1.0353344622037883,-4.008180484120836,2.6192832737204066,0.7682201399590487,1.0
47,-686.5222817464461,92.41027472570062,19.685906103505722,37.1481497926345,7.5617160983507725,23.02817814501361,-2.662622680955468,11.224676373274345,-2.6625055268879385,1.9916698727685622,-3.236279229264941,3.890375432081692,4.011786961384804,1.0
48,-644.7754798673092,81.07112725298158,-10.870802675497591,13.011189991240679,-9.25836553795605,0.7915192554046533,-14.823563897709976,-7.609365663372847,-21.118038553298547,-7.303866454324052,-8.415040128529913,-8.306221242143573,-8.741966258470027,1.0
49,-649.6605059161807,85.955552477988,-7.572515749514106,5.694157526455265,-8.456680889753661,-1.8750285796145472,-15.758822195620823,-5.580899798631642,-18.467308831230497,-9.747170429901283,-8.247789582696644,-8.74304797971834,-9.044795386291856,1.0
50,-646.758926510343,87.20451304118787,-12.03069490204015,11.611541486988244,-9.1431211837458,0.16742624124355016,-15.791299698166211,-3.983901329136446,-20.20659606498504,-6.281121117940268,-6.046241295853182,-8.162787868410255,-6.76642735862617,1.0
51,-648.0903753914224,84.09352826536461,-15.570880499866135,4.649173956652761,-7.52099197365194,-1.5413432735946442,-19.013614573178803,-4.048233778751237,-19.05299436113536,-9.821911014921216,-7.4473848287020115,-7.547782130518295,-10.224220630481678,1.0
52,-547.7145904794089,85.53203113735724,7.814531540582137,21.68403797239003,-1.9211893588134021,14.697899910852998,-15.119297649186697,5.0302806683697,-20.230726145679448,-3.8646472664564424,-8.281223816966547,-1.0549055317135962,-7.9717596937609025,1.0
53,-495.9616556892571,88.32490117694158,1.593982436305333,7.831413044157891,-4.227399728800324,12.040771139612726,-20.924225870800964,-1.124905573199501,-24.388575402757425,-9.905708012200048,-7.307306390114498,-0.29174087759716094,-9.336347383932498,1.0
54,-501.6516743430006,93.33038893718093,-0.5790839323930376,14.776859586729792,-7.385193622224671,13.170945395457293,-20.85528799671747,-0.23868138017163984,-20.68413685450018,-5.839941088564848,-7.445333266524309,-2.712244193140847,-8.879437428789199,1.0
55,-533.9272722141905,85.90608149035633,3.7197491457070906,7.541554483992438,-3.3733760424271475,13.030377145229625,-16.07901021902524,0.5970667570219074,-17.075172689818675,-3.5163550986225154,-8.487264550995608,-2.154005529235267,-9.397949241000916,1.0
56,-734.6274525725848,117.70104114892503,17.23261148714208,31.328814366333436,18.002935191435128,27.392659553957287,-0.6501483263489675,10.036259325404679,-1.7858497237341535,5.522376055563034,4.152644659280422,4.24059029843631,-1.290664691764306,1.0
57,-746.3529580965651,100.52925140733971,12.000696319289007,26.590196432886106,12.11560241340675,19.275854369045312,-1.949408094947285,6.988712319107243,-4.840542945252206,-1.9996970259550029,1.2893072685245912,0.9505020783216517,-4.6961481581691356,1.0
58,-764.6664046306499,106.75606781678594,13.550272247474446,26.220524967814235,10.157004467907862,20.30569599422117,-3.9302573742246607,7.077489256356115,-6.430219543800176,2.1545126732632207,3.487576330211446,0.4023326619481494,-6.813574957013515,1.0
59,-745.4897574861244,97.6881307873856,10.912503209270028,30.97791196330634,8.667777836362722,23.528583674241627,-1.5017624557874487,7.897567568707269,-7.369731767416307,-0.7243779241928578,1.0189806030677504,2.6252014577937897,-5.401856446188477,1.0
60,-677.117216577548,87.6301228616745,3.9732515886366238,15.096438190968351,8.129904379446353,16.42225288275355,-5.018030359816994,4.110129349771264,-5.980066493094496,-2.4409238659640407,-12.24773907238423,0.9593850126981126,1.393784903998012,1.0
61,-664.3511869002068,89.26902638376244,0.7650468250255471,16.066083727051833,10.971746259195633,16.490419471616296,-6.770354495625842,5.740640210948646,-7.474890998920532,-5.388594393416168,-11.86214709961523,1.176360500840943,1.3448324293867246,1.0
62,-672.8396155521963,88.77824568830508,3.1341551380811876,14.51512799036914,7.485356211723481,12.314556752331292,-5.523108741630346,5.43170491700029,-9.08824144404259,-3.6332748135825486,-12.742817273536616,-0.7065601773360383,-0.44757437797193383,1.0
63,-677.9185735411645,83.333526367577,5.909365265198426,16.40231926563059,7.702106985017296,14.289433323956947,-3.9684007156598358,7.070941346646918,-8.511810636401085,-3.4338759221709236,-11.127518891980914,0.013964436753666258,0.4848479599403017,1.0
64,-555.2324907327616,115.15240903852656,12.126585727823029,14.514191795489873,11.077461402902774,16.07732009226507,-16.199210528439647,9.215520179413437,-4.2846075603186415,-8.336280273024986,-9.186376329428724,0.4077972904681293,-0.4561360342279706,1.0
65,-568.7994774656419,116.0754672098582,10.254545188169802,18.054798132481054,10.515556416585119,16.582351355562928,-9.893263379595673,9.082501734206982,-5.160736161940865,-9.3647035379836,-8.56908544605058,0.5991125146700601,0.42080513379112355,1.0
66,-564.4765141908052,117.85470906955226,16.670435002143666,21.685219127678153,13.786701586686535,14.577070364661381,-13.155692435286982,10.522052750744729,-3.8411619792529987,-8.958379120626347,-7.6463643853931975,-0.5566401528430561,0.11028184200627653,1.0
67,-577.5627806384683,115.32505108467629,10.177513500134316,16.238340167099505,11.290144590315535,18.95367147061105,-6.828995813722634,6.527741904809557,-6.396189140221774,-9.662765845160678,-7.036457524968823,1.4464881870301227,-0.21778489440256105,1.0
68,-659.6259439240746,77.43716301449241,-20.061281171068234,16.10538296828273,-4.680866041479503,2.1967572882361273,-21.029448585484378,2.3205232577429036,-17.550572706776954,-7.034747906114195,-5.832404162891687,-4.188598098543561,-7.053865517177826,1.0
69,-692.0538733945175,73.25517544718313,-13.388964501217426,14.41428015015714,-3.722992191152152,2.295632770294919,-16.621677956376487,1.5671457225008287,-17.74208169848677,-5.052350212815761,-6.253401467639907,-4.2181899754286745,-3.05354121328272,1.0
70,-685.4541070101112,71.71021332977645,-7.44742021172374,14.933721576549464,-4.8714265832440296,4.084363646408878,-16.566903007832643,2.5774706010411013,-17.657447802767514,-4.329139670651184,-5.509216995290664,-3.304531239394901,-5.572873395181293,1.0
71,-662.3849172441389,68.9638949525569,-13.513562557041487,15.066253549629824,-5.62003752782527,3.8519265609820743,-19.67447974495089,1.672128083481204,-19.711266196641844,-5.394354757005889,-5.137468534675668,-4.727795818673342,-5.905726053607526,1.0
72,-707.4471274436896,77.9787435016797,-6.48591581973277,10.939274422006802,-7.838242760900305,3.2422199212878806,-11.905564800827566,1.0173259172316873,-17.723941926107482,-7.672904788499814,-9.834329650041909,-3.821208326425153,-6.123765094935123,1.0
73,-673.8729637421866,81.23187791269592,-11.403847043021836,10.825199499907994,-4.864403157795507,-0.6128814050712657,-15.508057714881055,0.6301189424399147,-18.65459406086424,-9.574061573882425,-10.84411210809333,-3.2231196081951587,-5.367953799404063,1.0
74,-694.7677347207842,75.43429117412187,-6.340431709227043,6.278055915254749,-5.960047969947069,1.4226269396651683,-11.373010218294851,-0.04260328887217417,-19.83782440533153,-6.797217864459405,-10.999487653569103,-3.2723206706920798,-7.601536943419125,1.0
75,-673.4612024367881,76.6304588624798,-11.642690635313556,11.099745659622092,-0.7025607774703931,2.216509490564721,-12.1321024703989,2.289063718850016,-16.662396189326287,-6.668397486112541,-7.769146147372332,-2.044913886626197,-4.479956453537796,1.0
76,-698.1117609408316,116.99895964785122,15.248934501818738,25.508884712721947,8.517117113701614,14.477250205428978,-0.03527998393523353,9.4761291345856,-5.562892599549296,-3.7850986601768706,-6.707007096311065,1.3871759665946537,1.7850209453301362,1.0
77,-698.8640017074279,106.3496508830177,9.008415959307435,29.967350750594818,10.094706669958248,16.538787683848494,0.20858971992524916,9.572977473595426,-7.907852720056635,-4.151148820009938,-10.59092167404407,5.61384464535638,1.1111328666874136,1.0
78,-685.3288268316428,96.62227903236163,9.87307931208413,27.262423694528906,9.591716270939205,13.600546037040042,0.9643774192914767,7.801975263412942,-10.5491006729681,-5.4006759301793075,-9.367420001744769,2.2432375701916443,0.26845068534275857,1.0
79,-706.8596325840933,110.51279842843316,11.697734983082025,26.0921055170422,7.9915460249697805,15.308552793241553,-3.1597683093447557,9.373978697819656,-9.041485107691372,-3.8366418944402256,-10.716042563174668,1.9092556087654455,0.3823124988206395,1.0
80,-697.4022004269091,114.9429392451926,5.356963360004538,21.10420862848994,12.640483512466917,18.049121527724385,-7.443750138959196,9.62293685528433,-7.16923510278218,-0.37356103927640505,0.31226853111099606,2.3234785369871642,2.8694769823537887,1.0
81,-683.8554905988376,106.58216560832737,12.52466869888868,16.41797913923511,9.716494620292465,16.886833921752636,-7.512943306511697,5.404553771803442,-5.836238718745621,-2.2359605486677867,-1.452672638099587,-0.16004957847529355,0.965681267005184,1.0
82,-677.2234308301636,91.76974956663808,5.594887251271921,15.175888447327145,11.370599466729637,12.32867506951228,-7.721230972145823,6.808877072783308,-5.153715503210898,-6.372617813233568,-5.160072268242406,3.256660350257248,0.09676628050294396,1.0
83,-681.0987336170787,110.11182401718922,9.935699245796355,21.1493701257312,8.936530117284084,15.438610224522076,-8.588953711466772,9.085175019158044,-9.737955803429433,-7.590794065160577,-2.9360083566446455,2.52276815717053,-0.8824124814940076,1.0
84,-644.5873418011312,92.25093049957685,7.331918514575451,20.992644902537087,6.220958718975474,12.663846240749818,-13.612284368905627,14.633735468919943,-18.933802059658575,-1.3030072241721113,-6.104177676346885,-3.804707967503179,-2.8272940659649737,1.0
85,-656.9910543089167,95.04743000983778,2.831990256075931,20.59608344532253,7.704449154745572,12.471111636355447,-13.263143191342685,16.16230644682561,-17.5891840651138,-1.6508369215382748,-0.5585339588535615,-4.81346248117838,0.8964997907948471,1.0
86,-642.2516412467586,100.16660480720515,3.4284416027983444,17.611148142331885,9.900873292052902,11.03870764373686,-14.926146670068322,15.891700556660274,-16.616814438308555,-1.9528546497367092,-3.258493168647664,-4.987443295885123,-1.4692384194329007,1.0
87,-648.3246820488035,100.5523672115023,5.654520001215946,21.796119493508698,6.693245848930325,11.870392843500134,-10.188893753557547,14.020886556223088,-16.786030367929484,-1.6804326515961483,-6.295230924662521,-0.8798760355155757,-0.7812988495726132,1.0
88,-730.0084323111716,68.18742785797193,4.000515224674977,18.386510435661336,-0.9174882165327529,3.618272015311246,-12.982225883556989,6.338606585885383,-16.194784326011398,3.7957061057792396,-6.081136166906317,1.419197922668863,-3.7407166790823996,1.0
89,-703.6315962580542,68.6683397552769,2.2016215221375184,16.79140585356632,-4.770313498117397,4.397323879388143,-12.817115841661053,5.980111170114014,-20.92218093445709,2.675023651228577,-8.451895614553262,1.6060693359532976,-7.128735882134752,1.0
90,-728.3117734791333,69.74117897666169,4.657407006900927,19.53390704911216,-2.5300375543989113,3.1326008955868536,-17.00000112440451,7.790336096030352,-16.721298406886923,1.3519699887990626,-8.508580621497666,0.835939563522158,-3.44163394765317,1.0
91,-692.4996900729137,76.44932605198747,1.965719387872079,16.786715304720914,-8.031048212814657,1.7308602307953649,-15.2966067669526,7.247071901576651,-22.528614744569133,3.761624585563424,-8.604271273072957,-0.5906479640370415,-5.876921530157348,1.0
92,-698.9960011983582,95.23964762916565,12.765133293655174,18.561890388343652,-2.3755452138099833,12.999925665571855,-18.268979978100713,12.429140380960517,-20.13207420089603,-6.808275685661958,-4.347931420113593,-3.8148795900430774,-0.07481532146515228,1.0
93,-713.56739787026,91.84741363962266,10.985939594513784,19.885905838937827,-0.19589825404944303,13.552012751934774,-19.305638813768745,12.852011243287778,-20.36732188027361,-6.977850942965447,-6.078118353087649,-2.3066357945792015,0.5176560691219779,1.0
94,-724.7956094682379,97.85876555638835,11.353018023194657,17.247907845444693,-6.502657229739127,11.181224374238434,-16.082948194103583,11.42893419626068,-20.322404230939924,-8.326319286831879,-6.905849757256276,-0.82540238296001,-0.2826051239375595,1.0
95,-719.8399194987861,81.19251720003159,16.08078771465232,23.915048864653798,-7.287566815858582,10.120495945604613,-17.85515908935085,16.458824170174406,-18.247005382615413,-7.340749993723979,-6.959323427062588,-2.0419228908577107,-2.927451810369172,1.0
96,-668.9573184855578,114.06669993066883,8.232198038915396,18.377053210732157,7.540188739465756,25.066376356819454,-12.950282768544712,3.084930772661787,-12.795269720305951,0.9572059499890865,3.5736989510823096,-3.352075999661173,-2.153456503722761,2.0
97,-661.2056675758316,117.53633056368633,1.1175475316822256,15.168558631394582,2.317473851502134,22.962636750571352,-13.336871198088831,3.8510394915831436,-16.98884416459728,-5.036620110019186,-0.40321707774294,-2.8805317596455375,-6.482089225907172,2.0
98,-641.533677464115,124.23700074356351,0.0855453711057926,29.524903781765683,3.8166699776565145,19.173028187435744,-15.516807382361925,4.209576385979336,-17.719550308508627,-6.381347436023065,1.6794737211686939,-6.342833425330081,-5.862056677598713,2.0
99,-666.4989169183899,119.97641836269511,3.085598407895182,16.215292447174246,3.7348266823992975,21.44334749030048,-14.751964394491814,3.2766198881234323,-14.678802752431727,0.6536106789350012,2.4491211275442515,-2.5922885501858115,-3.1900103372314277,2.0
100,-646.3400678188858,115.37726101470346,5.195096649386949,30.6970795362618,6.825938760939403,23.277739277449502,-21.369815320288815,8.786024257331292,-19.93714335715949,4.947247922050051,-1.7111946995180032,-3.710254271897023,-3.0757476069123726,2.0
101,-642.7137609985007,104.56439341896186,4.936962645504268,33.750046029690935,10.12271501916333,25.582967331249908,-20.264040928518064,0.7752626693772051,-13.977028489682127,8.360466803592674,0.18754418934090203,-6.8664000458176915,-1.9058534078505678,2.0
102,-615.0617400155616,105.16271422096281,2.5718632420459016,32.01401603115109,5.135475452033103,22.707187385646503,-16.84670039168194,3.3915938427092596,-12.723340059250345,0.0019983110556202176,-4.453888338373586,-4.781090846218905,-6.063848093780468,2.0
103,-667.3222985053471,116.0735700162376,9.869052601937724,24.565935758639043,2.99468091772445,27.3095681241071,-7.605001352307984,7.616956787327735,-12.699514604368565,1.6536357485200568,0.25961442980614824,1.6547727101310317,-2.620182422850359,2.0
104,-608.6371661992014,81.68779750190448,3.651827220627626,21.905161959098763,-1.362371707392006,9.843943040100013,-19.932242093178704,-4.243391661305692,-16.85612482955386,-2.0095555362129502,-4.614508976513918,-3.8619564393083374,-9.593603347406562,2.0
105,-620.7911690935526,79.72623706340573,8.336529413936844,21.715326070941412,-0.8879550133743228,10.435106924411992,-22.80927811525894,-5.553322815229086,-14.186256151860153,-3.0576630543635326,-8.319421501441822,-2.588460886532571,-11.844363316677718,2.0
106,-616.5568915508807,92.37091884957565,6.502931058241421,17.39907514245411,-6.368391047948271,11.809467572273455,-21.8769022275095,-9.312772041496656,-13.830489845759656,-3.16427435233376,-9.570671384463113,-0.8861012998793092,-10.357399533606031,2.0
107,-608.2443377321283,93.88959490197139,5.150304098138874,18.235156105450827,0.1594584560950239,9.185194176180799,-23.28352189601942,-5.181776723737107,-10.681361492645719,-2.164179491724545,-5.477694171711107,-5.285737190099321,-9.070164796106743,2.0
108,-660.2695370185921,97.36517819787102,1.7761629027740715,16.10649675472201,-2.7846164983249193,8.742303088856659,-16.618855837491473,-4.43906032342199,-13.909709940119345,1.6793093957442158,-5.817214747155017,-1.1326475906298756,-10.087424876173937,2.0
109,-607.9054591808455,92.15116709214637,1.7221147541858552,13.202875530480927,-1.8904739633881118,5.087313342380139,-17.315513895212572,-4.872634868018894,-14.582444573565581,-0.11559879011023254,-5.982657851857597,-3.0963617484282264,-10.395500261263173,2.0
110,-570.9671776679039,99.10420827845667,-3.154893028405743,14.254474641009788,-2.491405157463014,11.89678490359971,-22.955872635578444,-2.2286750774226345,-13.810938399379056,-3.7338502166379848,-5.547548774582646,-2.3400134609387524,-11.421180335934393,2.0
111,-622.8014094470943,88.26474916495827,4.438613077254895,19.22875809473165,-6.00344059188,7.455129533128678,-22.46154616807092,-8.432946574460985,-13.959378109950316,-3.999895962586512,-8.124207089792744,-0.20330393566075322,-11.6438876811544,2.0
112,-701.0330901827125,86.08532362273688,-7.427386728725651,22.49198191639989,-8.025714240495416,12.157823182402433,-21.89439270027795,-7.8106797511896335,-17.716752549720113,-6.997997132751415,-5.972831321915553,-5.401150850814372,-5.336248584787053,2.0
113,-697.6292264468431,95.22993586912946,-2.014471339286697,22.831107855503607,-14.247026053990787,12.123111714606843,-21.746197614581664,0.4868720399445596,-15.816562394221204,-5.1239904262645055,-10.464034033694086,1.1418876316542848,-2.453952768024366,2.0
114,-648.3521479687408,103.46783291186445,-2.2994960980233117,16.006002885264973,-14.621643285559776,11.098669539717811,-24.33197071982079,-10.368249940230848,-16.509275369195844,-3.312406478468656,-4.63114454413438,-2.5037785736499587,-9.171547303275704,2.0
